Tunniste;lat;lon
1.2.246.10.7481118.10.1;61.88977;29.82788
1.2.246.10.7482073.10.0;60.19533;24.89181
1.2.246.10.7482073.10.1;61.12351;28.49626
1.2.246.10.7482073.10.2;61.12163;28.4951
1.2.246.10.7482073.10.3;61.12189;28.49656
1.2.246.10.7482284.10.0;61.33895;22.9125
1.2.246.10.7482284.10.1;61.33895;22.9125
1.2.246.10.7482516.10.0;60.10005;19.94221
1.2.246.10.7482516.10.1;60.10005;19.94221
1.2.246.10.7482516.10.99.1;60.10005;19.94221
1.2.246.10.7486509.10.0;60.98222;25.674
1.2.246.10.7486509.10.1;60.98222;25.674
1.2.246.10.7486701.10.0;65.06111;25.47764
1.2.246.10.7486701.10.1;65.00415;25.46123
1.2.246.10.7486701.10.2;64.2229;27.73417
1.2.246.10.7486701.10.3;64.2278571;27.7274225
1.2.246.10.7486701.10.4;65.00887;25.47102
1.2.246.10.7486701.10.5;65.01022;25.51602
1.2.246.10.7486701.10.6;64.22487;27.73301
1.2.246.10.7488029.10.0;62.24223;23.76954
1.2.246.10.7488029.10.1;62.24223;23.76954
1.2.246.10.7493573.10.0;65.96648;29.18016
1.2.246.10.7493573.10.1;65.96648;29.18016
1.2.246.10.7495018.10.0;64.86929;27.66766
1.2.246.10.7495018.10.1;64.86929;27.66766
1.2.246.10.7496707.10.0;63.31744;30.02808
1.2.246.10.7496707.10.1;63.31744;30.02808
1.2.246.10.7497021.10.0;60.17277;24.81038
1.2.246.10.7497021.10.1;60.17277;24.81038
1.2.246.10.7497689.10.0;62.27078;25.75948
1.2.246.10.7497689.10.1;62.24557;25.75066
1.2.246.10.7497689.10.2;62.24393;25.74884
1.2.246.10.7497689.10.3;62.24461;25.75091
1.2.246.10.7497689.10.5;62.24313;25.7479
1.2.246.10.7497689.10.6;62.2457677;25.7489237
1.2.246.10.7497689.10.8;62.23908;25.75375
1.2.246.10.7497689.10.9;62.23993;25.75559
1.2.246.10.7502513.10.0;62.90182;27.63055
1.2.246.10.7502513.10.1;62.89646;27.68059
1.2.246.10.7503452.10.0;61.17257;28.76486
1.2.246.10.7503452.10.1;61.17257;28.76486
1.2.246.10.7503452.10.2;61.05643;28.1921
1.2.246.10.7503807.10.0;61.43281;29.36666
1.2.246.10.7503807.10.1;61.43281;29.36666
1.2.246.10.7504818.10.0;60.221;24.8125
1.2.246.10.7504818.10.1;60.221;24.8125
1.2.246.10.7504973.10.0;60.16807;24.72327
1.2.246.10.7504973.10.1;60.16807;24.72327
1.2.246.10.7504973.10.2;60.17512;24.72993
1.2.246.10.7505730.10.0;60.44779;22.28375
1.2.246.10.7505730.10.1;60.45284;22.26741
1.2.246.10.7505730.10.2;60.45079;22.25649
1.2.246.10.7505730.10.3;60.21066;25.07875
1.2.246.10.7505730.10.5;60.16886;24.9331
1.2.246.10.7505730.10.6;60.21868;25.12996
1.2.246.10.7507808.10.0;60.47254;21.97676
1.2.246.10.7507808.10.1;60.4531;22.26564
1.2.246.10.7507808.10.2;60.45693;22.26969
1.2.246.10.7507808.10.3;60.45183;22.25793
1.2.246.10.7507808.10.4;60.45693;22.26969
1.2.246.10.7510783.10.0;62.40233;25.93045
1.2.246.10.7510783.10.1;62.40787;25.95133
1.2.246.10.7510783.10.2;62.40154;25.943
1.2.246.10.7510783.10.3;62.41723;25.91927
1.2.246.10.7510783.10.4;62.46679;25.78663
1.2.246.10.7510783.10.5;62.40757;25.95115
1.2.246.10.7510783.10.6;62.46679;25.78663
1.2.246.10.7514303.10.0;63.55935;29.11935
1.2.246.10.7514303.10.1;63.23949;29.25118
1.2.246.10.7514303.10.2;63.23949;29.25118
1.2.246.10.7514303.10.3;63.55698;29.10526
1.2.246.10.7514303.10.4;63.31912;30.0271
1.2.246.10.7514303.10.5;63.68026;28.80864
1.2.246.10.7514303.10.6;63.3213408;30.0172319
1.2.246.10.7514557.10.0;62.24942;25.74637
1.2.246.10.7514557.10.1;62.24942;25.74637
1.2.246.10.7515226.10.0;60.46399;22.2392
1.2.246.10.7515226.10.1;60.46399;22.2392
1.2.246.10.7522485.10.0;62.90275;24.90629
1.2.246.10.7522485.10.1;62.87661;24.80651
1.2.246.10.7522485.10.2;62.90275;24.90629
1.2.246.10.7526486.10.0;62.62615;27.12668
1.2.246.10.7526486.10.1;62.62615;27.12668
1.2.246.10.7526881.10.0;61.00408;25.64174
1.2.246.10.7526881.10.1;60.9823201;25.6491871
1.2.246.10.7527622.10.0;61.68761;27.27486
1.2.246.10.7527622.10.1;60.93361;26.23653
1.2.246.10.7527665.10.0;61.1688582;28.7846626
1.2.246.10.7527665.10.1;61.1688582;28.7846626
1.2.246.10.7529636.10.0;61.50223;23.74621
1.2.246.10.7529636.10.1;61.49624;23.76657
1.2.246.10.7530821.10.0;60.19978;24.96514
1.2.246.10.7530821.10.1;60.19773;24.88384
1.2.246.10.7530864.10.0;60.47251;25.08566
1.2.246.10.7530864.10.1;60.47424;25.08716
1.2.246.10.7530864.10.2;60.47251;25.08566
1.2.246.10.7531744.10.0;60.45284;22.26741
1.2.246.10.7531744.10.1;60.45284;22.26741
1.2.246.10.7531744.10.2;60.852;23.05828
1.2.246.10.7531744.10.3;61.13178;21.4989
1.2.246.10.7531744.10.4;60.85246;23.05694
1.2.246.10.7531744.10.5;60.45284;22.26741
1.2.246.10.7531744.10.6;60.45183;22.25793
1.2.246.10.7531744.10.7;61.13178;21.4989
1.2.246.10.7533926.10.0;61.49735;23.75668
1.2.246.10.7533926.10.1;61.49735;23.75668
1.2.246.10.7534427.10.0;60.1522;24.88493
1.2.246.10.7534427.10.1;60.19622;24.90369
1.2.246.10.7536027.10.0;60.46158;25.104
1.2.246.10.7536027.10.1;60.45726;25.0848
1.2.246.10.7536027.10.2;60.4697405;25.0902298
1.2.246.10.7536027.10.3;60.46149;25.10528
1.2.246.10.7537724.10.0;61.76151;23.06973
1.2.246.10.7537724.10.1;61.77576;23.02297
1.2.246.10.7539961.10.0;67.33453;23.8081
1.2.246.10.7539961.10.1;67.32701;23.7647
1.2.246.10.7540181.10.1;60.4523;22.26858
1.2.246.10.7540181.10.2;60.85246;23.05694
1.2.246.10.7545038.10.0;62.31631;27.87245
1.2.246.10.7545038.10.1;62.31631;27.87245
1.2.246.10.7545169.10.0;61.25865;22.34907
1.2.246.10.7545169.10.1;61.25865;22.34907
1.2.246.10.7546612.10.0;65.17663;25.35497
1.2.246.10.7546612.10.1;65.17663;25.35497
1.2.246.10.7553687.10.0;60.19533;24.89181
1.2.246.10.7553687.10.1;60.94054;26.61557
1.2.246.10.7557135.10.0;62.77999;25.80609
1.2.246.10.7557135.10.1;62.77999;25.80609
1.2.246.10.7557135.10.2;62.24559;25.74589
1.2.246.10.7558103.10.0;60.18117;24.92418
1.2.246.10.7558103.10.1;61.49553;23.76249
1.2.246.10.7559595.10.0;62.89148;27.67241
1.2.246.10.7559595.10.1;62.89148;27.67241
1.2.246.10.7561767.10.0;60.45058;26.09425
1.2.246.10.7561767.10.1;60.46478;26.11354
1.2.246.10.7566744.10.0;60.20272;24.89864
1.2.246.10.7566744.10.1;60.18554;24.94981
1.2.246.10.7566744.10.2;60.20272;24.89864
1.2.246.10.7566795.10.0;60.38007;25.61535
1.2.246.10.7566795.10.1;60.39444;25.66303
1.2.246.10.7566795.10.2;60.17083;24.92438
1.2.246.10.7566795.10.3;60.39468;25.66846
1.2.246.10.7569865.10.0;65.80513;24.54292
1.2.246.10.7569865.10.1;65.80513;24.54292
1.2.246.10.7569865.10.2;66.08959;24.81245
1.2.246.10.7569953.10.0;60.17769;24.92445
1.2.246.10.7569953.10.1;60.17769;24.92445
1.2.246.10.7569953.10.2;63.83734;23.13765
1.2.246.10.7569953.10.3;60.47804;22.19497
1.2.246.10.7569953.10.4;60.47087;25.08777
1.2.246.10.7569953.10.5;60.11853;24.43989
1.2.246.10.7569953.10.6;60.3944;25.65886
1.2.246.10.7569953.10.7;63.09593;21.62284
1.2.246.10.7569961.10.0;67.3282077;23.7639574
1.2.246.10.7569961.10.1;67.32701;23.7647
1.2.246.10.7569961.10.2;67.34736;23.83042
1.2.246.10.7576627.10.0;61.48448;21.79583
1.2.246.10.7576627.10.1;61.48448;21.79583
1.2.246.10.7578497.10.0;60.29511;25.04714
1.2.246.10.7578497.10.1;60.33068;25.05567
1.2.246.10.7578665.10.0;60.177;24.79446
1.2.246.10.7578665.10.1;60.18332;24.81146
1.2.246.10.7580212.10.0;65.98971;29.19121
1.2.246.10.7580212.10.1;65.98971;29.19121
1.2.246.10.7580335.10.0;62.24737;25.86891
1.2.246.10.7580335.10.1;62.24737;25.86891
1.2.246.10.7580431.10.0;60.20837;25.08125
1.2.246.10.7580431.10.1;60.20844;25.08306
1.2.246.10.7580431.10.2;60.20837;25.08125
1.2.246.10.7580706.10.0;60.22699;24.90615
1.2.246.10.7580706.10.1;60.22699;24.90615
1.2.246.10.7580706.10.10;62.24468;25.74866
1.2.246.10.7580706.10.11;60.25091;24.06774
1.2.246.10.7580706.10.12;60.25097;25.00884
1.2.246.10.7580706.10.13;60.16418;24.93769
1.2.246.10.7580706.10.14;60.17864;24.83423
1.2.246.10.7580706.10.15;60.29416;25.0394
1.2.246.10.7580706.10.16;61.49547;23.77674
1.2.246.10.7580706.10.17;60.17029;24.76303
1.2.246.10.7580706.10.18;60.2908;25.04609
1.2.246.10.7580706.10.19;60.86754;26.70743
1.2.246.10.7580706.10.2;60.86809;26.70319
1.2.246.10.7580706.10.20;62.5131118;25.6921538
1.2.246.10.7580706.10.21;60.30102;24.99316
1.2.246.10.7580706.10.22;61.4868;23.86603
1.2.246.10.7580706.10.23;60.27765;25.01175
1.2.246.10.7580706.10.24;60.26262;24.72437
1.2.246.10.7580706.10.25;60.29255;24.76478
1.2.246.10.7580706.10.3;60.19286;25.02931
1.2.246.10.7580706.10.4;60.28826;24.95332
1.2.246.10.7580706.10.5;60.51638;26.93246
1.2.246.10.7580706.10.6;60.38634;23.12368
1.2.246.10.7580706.10.7;60.45276;22.28663
1.2.246.10.7580706.10.8;60.16269;24.73684
1.2.246.10.7580706.10.9;61.05648;28.18608
1.2.246.10.7584811.10.0;62.22612;25.76141
1.2.246.10.7584811.10.1;62.2372175;25.7447653
1.2.246.10.7591085.10.0;60.33263;24.31709
1.2.246.10.7591085.10.1;60.3452384;24.3034911
1.2.246.10.7591085.10.2;60.33263;24.31709
1.2.246.10.7591085.10.3;60.33008;24.32526
1.2.246.10.7591085.10.4;60.33008;24.32526
1.2.246.10.7595801.10.0;60.34056;24.31944
1.2.246.10.7595801.10.1;60.33089;24.33168
1.2.246.10.7599861.10.0;51.95376;15.51796
1.2.246.10.7599861.10.1;63.09667;21.61262
1.2.246.10.7617118.10.0;60.20315;24.89744
1.2.246.10.7617118.10.1;60.20315;24.89744
1.2.246.10.7617986.10.0;60.42109;25.09881
1.2.246.10.7617986.10.1;60.23764;24.87797
1.2.246.10.7617986.10.2;60.23885;24.88135
1.2.246.10.7617986.10.3;60.28149;24.86186
1.2.246.10.7617986.10.4;60.22824;24.90237
1.2.246.10.7618313.10.0;60.17007;24.94403
1.2.246.10.7618313.10.1;60.16383;24.94499
1.2.246.10.7618313.10.2;60.17007;24.94403
1.2.246.10.7621117.10.0;63.07751;27.65821
1.2.246.10.7621117.10.1;63.07751;27.65821
1.2.246.10.7624238.10.0;61.16636;23.86606
1.2.246.10.7624238.10.1;61.16636;23.86606
1.2.246.10.7624238.10.2;61.16636;23.86606
1.2.246.10.7634030.10.0;60.21672;24.87461
1.2.246.10.7634030.10.1;63.09836;21.62614
1.2.246.10.7634030.10.2;60.22161;24.86776
1.2.246.10.7634030.10.3;63.08451;21.66462
1.2.246.10.7638437.10.0;60.16497;24.93823
1.2.246.10.7638437.10.1;65.32467;25.3766
1.2.246.10.7638437.10.2;65.31717;25.38788
1.2.246.10.7638437.10.3;65.01048;25.46888
1.2.246.10.7638437.10.4;65.00274;25.4601
1.2.246.10.7638437.10.5;63.20107;28.09844
1.2.246.10.7638437.10.6;65.01048;25.46888
1.2.246.10.7645856.10.0;60.16544;24.93498
1.2.246.10.7645856.10.1;60.16602;24.93516
1.2.246.10.7645856.10.2;60.16544;24.93498
1.2.246.10.7649566.10.0;60.1738;24.80313
1.2.246.10.7649566.10.1;60.1738;24.80313
1.2.246.10.7649566.10.2;60.18823;24.91775
1.2.246.10.7649566.10.3;60.24595;24.91777
1.2.246.10.7649566.10.4;60.18869;24.914
1.2.246.10.7649566.10.5;60.1738;24.80313
1.2.246.10.7650487.10.0;60.4047;25.10118
1.2.246.10.7650487.10.1;60.40288;25.09771
1.2.246.10.7650487.10.2;60.4047;25.10118
1.2.246.10.7650938.10.0;60.196;24.9382
1.2.246.10.7650938.10.1;60.16418;24.93769
1.2.246.10.7651981.10.0;60.2056;25.04238
1.2.246.10.7651981.10.1;60.2056;25.04238
1.2.246.10.7653362.10.0;62.24468;25.74866
1.2.246.10.7653362.10.1;62.24685;25.86976
1.2.246.10.7653362.10.2;62.24468;25.74866
1.2.246.10.7653362.10.3;62.24393;25.74884
1.2.246.10.7659414.10.0;61.55524;29.50318
1.2.246.10.7659414.10.1;61.55524;29.50318
1.2.246.10.76603449.10.0;60.16943;24.93897
1.2.246.10.76603449.10.1;60.17214;24.95498
1.2.246.10.7673750.10.0;59.82545;22.96602
1.2.246.10.7673750.10.1;59.82545;22.96602
1.2.246.10.7674649.10.0;60.1646455;24.9331281
1.2.246.10.7674649.10.1;60.1646455;24.9331281
1.2.246.10.7674681.10.0;60.39025;22.22262
1.2.246.10.7674681.10.1;60.39025;22.22262
1.2.246.10.7677284.10.0;60.25948;24.85301
1.2.246.10.7677284.10.1;60.25948;24.85301
1.2.246.10.7677495.10.0;62.7907;22.83961
1.2.246.10.7677495.10.1;62.56536;25.82793
1.2.246.10.7677495.10.2;62.56536;25.82793
1.2.246.10.7678607.10.0;60.98222;25.65797
1.2.246.10.7678607.10.1;60.98163;25.66237
1.2.246.10.7678607.10.2;60.98228;25.65281
1.2.246.10.7678607.10.3;60.98222;25.65797
1.2.246.10.7678607.10.4;61.20342;26.0305
1.2.246.10.7678607.10.5;60.98197;25.64872
1.2.246.10.7679220.10.0;60.33288;25.0617
1.2.246.10.7679220.10.1;60.33288;25.0617
1.2.246.10.7679220.10.2;60.33288;25.0617
1.2.246.10.7679220.10.3;60.33156;25.06215
1.2.246.10.7679220.10.4;60.33404;25.06167
1.2.246.10.7679220.10.5;60.33288;25.0617
1.2.246.10.7682331.10.0;65.09888;25.41898
1.2.246.10.7682331.10.1;65.09888;25.41898
1.2.246.10.7682569.10.0;62.00873;23.02431
1.2.246.10.7682569.10.1;61.1213997;22.140298
1.2.246.10.7682569.10.2;61.11547;22.17274
1.2.246.10.7682569.10.3;62.00873;23.02431
1.2.246.10.7683385.10.0;60.40427;26.24712
1.2.246.10.7683385.10.1;60.40427;26.24712
1.2.246.10.7683385.10.2;60.40427;26.24712
1.2.246.10.7683385.10.3;60.4447;26.2287
1.2.246.10.7704748.10.0;60.12846;24.43285
1.2.246.10.7704748.10.1;60.12846;24.43285
1.2.246.10.7709565.10.0;62.29788;27.14761
1.2.246.10.7709565.10.1;62.29788;27.14761
1.2.246.10.7719413.10.0;60.20502;24.72297
1.2.246.10.7719413.10.1;65.01002;25.47741
1.2.246.10.7719536.10.0;60.16515;24.94687
1.2.246.10.7719536.10.1;60.16515;24.94687
1.2.246.10.7720043.10.0;63.83846;23.13003
1.2.246.10.7720043.10.1;63.85967;23.04186
1.2.246.10.7720174.10.0;60.4518703;22.1303349
1.2.246.10.7720174.10.1;60.4518703;22.1303349
1.2.246.10.7720174.10.2;60.1543841;24.9305216
1.2.246.10.7721652.10.0;60.88828;26.33458
1.2.246.10.7721652.10.1;60.88828;26.33458
1.2.246.10.7722081.10.0;65.00602;25.5477
1.2.246.10.7722081.10.1;65.00602;25.5477
1.2.246.10.7722081.10.2;65.01002;25.47741
1.2.246.10.7722081.10.3;65.00887;25.47102
1.2.246.10.7722081.10.4;65.01233;25.46889
1.2.246.10.7722081.10.5;65.0035;25.477
1.2.246.10.7724757.10.0;61.4627847;24.0652162
1.2.246.10.7724757.10.1;61.49618;23.75706
1.2.246.10.7724757.10.10;60.98287;25.65654
1.2.246.10.7724757.10.11;61.26622;24.03039
1.2.246.10.7724757.10.12;61.50625;23.8148
1.2.246.10.7724757.10.13;61.49686;23.77281
1.2.246.10.7724757.10.14;61.47377;23.8742
1.2.246.10.7724757.10.15;63.09667;21.61262
1.2.246.10.7724757.10.16;60.17524;24.80325
1.2.246.10.7724757.10.17;60.46352;26.93566
1.2.246.10.7724757.10.18;60.21034;24.8786
1.2.246.10.7724757.10.19;60.16404;24.90904
1.2.246.10.7724757.10.2;61.50283;23.78737
1.2.246.10.7724757.10.20;61.5064;23.81206
1.2.246.10.7724757.10.21;60.17743;24.92327
1.2.246.10.7724757.10.22;60.2181;24.81434
1.2.246.10.7724757.10.23;60.07214;23.66104
1.2.246.10.7724757.10.24;59.97706;23.43948
1.2.246.10.7724757.10.25;61.48607;21.79408
1.2.246.10.7724757.10.26;60.38813;23.12354
1.2.246.10.7724757.10.27;61.51158;23.78044
1.2.246.10.7724757.10.28;60.16418;24.93769
1.2.246.10.7724757.10.29;60.45012;22.29546
1.2.246.10.7724757.10.3;61.501906;23.7587671
1.2.246.10.7724757.10.30;60.88219;21.69822
1.2.246.10.7724757.10.31;60.38634;23.12368
1.2.246.10.7724757.10.32;60.16839;24.9344
1.2.246.10.7724757.10.33;60.15937;24.90993
1.2.246.10.7724757.10.34;60.99656;24.46331
1.2.246.10.7724757.10.35;62.030643;24.6211499
1.2.246.10.7724757.10.36;60.99901;24.47872
1.2.246.10.7724757.10.37;60.99901;24.47872
1.2.246.10.7724757.10.38;61.50228;23.7635
1.2.246.10.7724757.10.39;60.16452;24.73626
1.2.246.10.7724757.10.4;61.47145;23.99122
1.2.246.10.7724757.10.40;60.29001;25.03623
1.2.246.10.7724757.10.41;60.16954;24.93818
1.2.246.10.7724757.10.42;61.12997;21.50333
1.2.246.10.7724757.10.43;60.39136;23.11182
1.2.246.10.7724757.10.44;59.97524;23.43378
1.2.246.10.7724757.10.45;61.48178;21.79829
1.2.246.10.7724757.10.46;61.13132;21.50001
1.2.246.10.7724757.10.47;60.16635;22.71713
1.2.246.10.7724757.10.48;60.01876;22.49864
1.2.246.10.7724757.10.49;61.49582;23.62513
1.2.246.10.7724757.10.5;61.48029;23.50872
1.2.246.10.7724757.10.50;60.16269;24.73684
1.2.246.10.7724757.10.51;60.17702;24.80372
1.2.246.10.7724757.10.52;60.20409;24.65482
1.2.246.10.7724757.10.53;60.2167084;24.8111705
1.2.246.10.7724757.10.54;61.63733;23.19277
1.2.246.10.7724757.10.56;61.49753;23.7774
1.2.246.10.7724757.10.57;60.16735;22.73644
1.2.246.10.7724757.10.6;61.46149;24.07092
1.2.246.10.7724757.10.7;61.49818;23.7697
1.2.246.10.7724757.10.8;61.49624;23.76657
1.2.246.10.7724757.10.9;61.49724;23.77197
1.2.246.10.7726023.10.0;60.12732;24.43206
1.2.246.10.7726023.10.1;60.18279;24.92414
1.2.246.10.7726023.10.2;60.18279;24.92414
1.2.246.10.7726023.10.3;60.16846;24.92671
1.2.246.10.7726023.10.4;60.16845;24.93633
1.2.246.10.7726322.10.0;63.09792;21.61501
1.2.246.10.7726322.10.1;63.0904;21.61092
1.2.246.10.7726322.10.2;63.0916;21.63457
1.2.246.10.7726322.10.3;63.09234;21.62352
1.2.246.10.7726322.10.4;63.0916;21.63457
1.2.246.10.7726322.10.5;63.09623;21.6326
1.2.246.10.7726322.10.6;63.10811;21.60257
1.2.246.10.7726322.10.7;63.08967;21.61266
1.2.246.10.7726322.10.8;63.05457;22.10766
1.2.246.10.7728256.10.0;60.39276;22.16469
1.2.246.10.7728256.10.1;60.45278;22.26632
1.2.246.10.7728256.10.2;60.38634;23.12368
1.2.246.10.7729865.10.0;60.26661;24.87954
1.2.246.10.7729865.10.1;60.2644;24.88239
1.2.246.10.7733100.10.0;62.55465;24.07115
1.2.246.10.7733100.10.1;62.55465;24.07115
1.2.246.10.7733485.10.0;65.13177;25.77177
1.2.246.10.7733485.10.1;65.09159;25.69977
1.2.246.10.7733485.10.2;65.13177;25.77177
1.2.246.10.7733485.10.3;65.36058;27.00108
1.2.246.10.7739035.10.0;61.34247;22.90925
1.2.246.10.7739035.10.1;61.34247;22.90925
1.2.246.10.7740044.10.0;61.13117;21.49238
1.2.246.10.7740044.10.1;61.1228;21.49935
1.2.246.10.7740044.10.2;61.13117;21.49238
1.2.246.10.7740968.10.0;62.31467;27.87549
1.2.246.10.7740968.10.1;62.31668;27.87059
1.2.246.10.7740968.10.2;62.3149;27.89482
1.2.246.10.7740968.10.3;62.3135;27.87242
1.2.246.10.7740968.10.4;62.31467;27.87549
1.2.246.10.7743245.10.0;62.62704;29.76496
1.2.246.10.7743245.10.1;62.62704;29.76496
1.2.246.10.7743296.10.0;60.26649;24.11728
1.2.246.10.7743296.10.1;60.26649;24.11728
1.2.246.10.7744563.10.0;61.8039;22.39864
1.2.246.10.7744563.10.1;61.8039;22.39864
1.2.246.10.7744627.10.0;61.11709;22.16912
1.2.246.10.7744627.10.1;61.11709;22.16912
1.2.246.10.7746999.10.0;62.89657;27.67715
1.2.246.10.7746999.10.1;62.83315;27.64728
1.2.246.10.7747035.10.0;62.88604;27.65959
1.2.246.10.7747035.10.1;62.89998;27.69084
1.2.246.10.7747035.10.2;62.90961;27.71606
1.2.246.10.7747035.10.3;62.90813;27.71647
1.2.246.10.7747035.10.4;62.89975;27.69385
1.2.246.10.7747035.10.5;62.8983776;27.6926938
1.2.246.10.7749639.10.0;60.43446;22.32969
1.2.246.10.7749639.10.1;60.41955;22.28632
1.2.246.10.7749639.10.2;60.43446;22.32969
1.2.246.10.7749639.10.3;60.43781;22.36153
1.2.246.10.7749639.10.4;60.79201;21.42266
1.2.246.10.7749639.10.5;60.79248;21.42477
1.2.246.10.7749639.10.6;60.45515;22.29856
1.2.246.10.7749639.10.7;60.45515;22.29856
1.2.246.10.7758279.10.0;60.16189;24.93929
1.2.246.10.7758279.10.1;60.16418;24.93769
1.2.246.10.7758439.10.0;61.44143;23.86874
1.2.246.10.7758439.10.1;61.44143;23.86874
1.2.246.10.7761398.10.0;61.49848;23.77302
1.2.246.10.7761398.10.1;61.49848;23.77302
1.2.246.10.7765444.10.0;62.89279;27.6807
1.2.246.10.7765444.10.1;62.89279;27.6807
1.2.246.10.7765444.10.2;62.89478;26.97225
1.2.246.10.7765612.10.0;60.49054;22.27047
1.2.246.10.7765612.10.1;60.49054;22.27047
1.2.246.10.7768194.10.0;60.3898;25.62985
1.2.246.10.7768194.10.1;60.39599;25.66569
1.2.246.10.7769250.10.0;61.49724;23.77197
1.2.246.10.7769250.10.1;61.49724;23.77197
1.2.246.10.7770569.10.0;61.48189;21.79708
1.2.246.10.7770569.10.1;61.48189;21.79708
1.2.246.10.7773081.10.0;63.15785;23.82117
1.2.246.10.7773081.10.1;63.15785;23.82117
1.2.246.10.7773575.10.0;62.78064;22.85056
1.2.246.10.7773575.10.1;62.78899;22.83371
1.2.246.10.7773583.10.0;62.75646;22.8227
1.2.246.10.7773583.10.1;62.78899;22.83371
1.2.246.10.7773583.10.2;62.80726;22.89999
1.2.246.10.7773583.10.3;62.79003;22.8413
1.2.246.10.7773583.10.4;62.80607;22.8776
1.2.246.10.7773583.10.6;62.61654;22.39812
1.2.246.10.7773583.10.7;62.61639;22.40184
1.2.246.10.7773583.10.8;62.9688;23.00561
1.2.246.10.7773583.10.9;62.78899;22.83371
1.2.246.10.7774885.10.0;60.16755;24.92448
1.2.246.10.7774885.10.1;60.16755;24.92448
1.2.246.10.7775706.10.0;60.16517;24.93633
1.2.246.10.7775706.10.1;60.16517;24.93633
1.2.246.10.7775706.10.2;60.19157;24.60229
1.2.246.10.7779328.10.0;60.29407;25.03153
1.2.246.10.7779328.10.1;60.29407;25.03153
1.2.246.10.7783562.10.0;60.22176;24.90106
1.2.246.10.7783562.10.1;60.22176;24.90106
1.2.246.10.7783722.10.0;60.48487;25.38288
1.2.246.10.7783722.10.1;60.48476;25.38465
1.2.246.10.7783722.10.2;60.48487;25.38288
1.2.246.10.7788953.10.0;63.55888;27.19011
1.2.246.10.7788953.10.1;63.55888;27.19011
1.2.246.10.7789681.10.0;60.07121;23.65923
1.2.246.10.7789681.10.1;60.07121;23.65923
1.2.246.10.7789681.10.2;60.04344;24.00627
1.2.246.10.7790260.10.0;61.31302;23.75325
1.2.246.10.7790260.10.1;61.45035;23.85284
1.2.246.10.7790260.10.2;61.31302;23.75325
1.2.246.10.7793656.10.0;60.51629;26.93173
1.2.246.10.7793656.10.1;60.51629;26.93173
1.2.246.10.7793656.10.2;60.51629;26.93173
1.2.246.10.7793656.10.3;60.51553;26.93255
1.2.246.10.7795854.10.0;61.49237;23.75615
1.2.246.10.7795854.10.2;61.50711;23.81593
1.2.246.10.7795854.10.3;61.49237;23.75615
1.2.246.10.7797630.10.0;60.16461;24.91733
1.2.246.10.7797630.10.1;61.19588;27.68126
1.2.246.10.7800801.10.0;63.91949;24.96746
1.2.246.10.7800801.10.1;63.91931;24.96665
1.2.246.10.7800801.10.2;63.91931;24.96665
1.2.246.10.7801396.10.0;61.34061;22.91081
1.2.246.10.7801396.10.1;61.34061;22.91081
1.2.246.10.7802786.10.0;60.23827;24.73607
1.2.246.10.7802786.10.1;60.16839;24.9344
1.2.246.10.7802786.10.10;60.86897;26.7034
1.2.246.10.7802786.10.11;60.22607;24.7405
1.2.246.10.7802786.10.12;60.16418;24.93769
1.2.246.10.7802786.10.13;60.86713;26.69601
1.2.246.10.7802786.10.14;60.20537;24.87957
1.2.246.10.7802786.10.2;60.1679;24.94068
1.2.246.10.7802786.10.3;60.47571;25.08951
1.2.246.10.7802786.10.4;60.17561;24.80127
1.2.246.10.7802786.10.5;60.28872;24.95271
1.2.246.10.7802786.10.6;60.40849;25.08984
1.2.246.10.7802786.10.7;60.40262;25.10348
1.2.246.10.7802786.10.8;60.19555;24.92832
1.2.246.10.7802786.10.9;60.21034;24.8786
1.2.246.10.7807288.10.0;62.81568;23.68897
1.2.246.10.7807288.10.1;62.80106;23.4978
1.2.246.10.7807499.10.0;62.24807;25.75887
1.2.246.10.7807499.10.1;62.24807;25.75887
1.2.246.10.7812255.10.0;62.27155;21.40197
1.2.246.10.7812255.10.1;62.27155;21.40197
1.2.246.10.7813717.10.0;65.00912;25.4733
1.2.246.10.7813717.10.1;63.5589;27.19242
1.2.246.10.7813717.10.10;60.507461;26.9357073
1.2.246.10.7813717.10.11;60.45637;26.22564
1.2.246.10.7813717.10.12;62.24313;25.7479
1.2.246.10.7813717.10.13;63.55686;27.18756
1.2.246.10.7813717.10.14;62.09777;30.14625
1.2.246.10.7813717.10.15;63.54287;29.13487
1.2.246.10.7813717.10.16;62.31303;29.63165
1.2.246.10.7813717.10.17;62.58933;29.78179
